Crime Against Category,Offense,Sector,Beat,MCPP,Time,Day,Year
2,1,5,B2,21,905,5,1
2,46,15,N2,6,1309,3,1
2,53,7,D3,53,191,5,1
2,26,24,W2,1,586,2,1
2,1,8,E1,8,1027,0,1
2,53,22,U3,52,1806,4,1
2,8,24,W2,1,1428,4,1
2,12,8,E1,8,369,6,1
3,55,8,E1,8,1942,5,1
2,8,5,B2,21,2021,2,1
2,1,19,R2,41,1182,4,1
2,46,5,B2,4,1148,5,1
1,29,19,R2,12,529,5,1
2,19,12,K3,11,1244,3,1
2,1,22,U1,50,191,2,1
2,53,5,B2,21,1902,1,1
2,8,7,D2,47,1048,1,1
2,8,22,U1,58,1955,0,1
2,46,13,L2,43,1776,6,1
2,12,7,D2,53,364,2,1
2,53,22,U3,52,2,0,1
2,53,22,U2,58,95,6,1
1,29,22,U1,58,823,5,1
1,29,5,B1,4,0,3,1
2,33,24,W2,1,1370,3,1
1,0,22,U2,58,1244,3,1
2,53,13,L2,43,1031,3,1
2,58,8,E1,8,0,1,1
1,29,12,K3,11,823,3,1
2,46,22,U3,50,770,3,1
1,29,7,D2,47,262,3,1
1,29,12,K3,11,1402,2,1
2,12,22,U3,50,1169,5,1
2,54,5,B2,4,984,6,1
2,8,22,U2,58,246,1,1
2,8,8,E3,20,835,0,1
2,1,5,B3,60,1650,6,1
2,12,15,N2,43,2061,3,1
2,12,12,K3,11,95,6,1
2,8,22,U2,58,609,6,1
2,51,8,E1,8,1499,0,1
2,53,24,W2,1,1938,4,1
2,54,7,D3,18,1806,2,1
2,54,22,U1,58,0,5,1
2,54,5,B1,4,0,4,1
2,54,5,B3,44,1902,2,1
2,44,8,E1,8,1617,1,1
1,0,18,Q2,47,1650,0,1
1,47,15,N2,6,1228,1,1
2,44,22,U3,50,748,1,1
1,29,22,U2,58,936,1,1
1,29,22,U1,50,12,1,1
1,0,19,R2,38,936,1,1
2,8,8,E3,20,1762,0,1
2,12,5,B2,4,1918,0,1
2,33,18,Q3,47,823,0,1
2,12,5,B3,60,1417,0,1
2,33,8,E1,8,741,5,1
2,54,5,B2,44,1312,0,1
2,8,8,E1,8,1531,0,1
1,29,19,R2,38,0,6,1
1,29,5,B1,4,926,0,1
2,8,5,B2,44,1522,6,1
2,8,12,K3,11,2073,6,1
1,0,22,U2,58,2081,6,1
3,13,15,N2,6,1982,6,1
2,44,18,Q3,47,2048,6,1
3,13,18,Q2,47,1616,6,1
2,12,12,K3,11,1618,6,1
2,53,7,D2,53,1048,6,1
2,33,22,U1,50,1428,6,1
1,0,22,U1,50,1428,6,1
2,12,12,K3,11,1319,6,1
2,53,12,K3,11,0,6,1
2,53,13,L2,43,1002,6,1
2,26,19,R2,38,0,6,1
2,8,22,U1,50,774,6,1
2,8,7,D2,47,0,6,1
2,10,7,D2,47,0,6,1
2,8,8,E3,20,661,6,1
2,54,5,B1,4,0,6,1
2,12,13,L2,43,191,5,1
2,54,5,B1,4,396,6,1
1,0,7,D2,47,447,6,1
2,8,7,D2,47,447,6,1
2,12,7,D2,47,447,6,1
2,8,22,U1,58,324,6,1
2,12,12,K3,46,191,6,1
1,47,5,B2,44,829,5,1
2,18,5,B2,44,0,4,1
2,12,15,N2,43,2086,5,1
1,47,7,D2,53,0,6,1
1,21,22,U1,58,1946,5,1
2,9,8,E1,8,2110,5,1
1,47,22,U1,50,2036,5,1
2,44,22,U2,58,1946,5,1
2,1,5,B3,60,2041,5,1
3,55,18,Q3,47,2014,5,1
2,26,8,E3,20,0,5,1
2,9,12,K3,11,1922,5,1
2,50,12,K3,11,1922,5,1
3,55,18,Q2,47,1606,5,1
2,12,15,N2,6,1955,4,1
1,47,19,R2,41,1445,5,1
1,47,15,N2,6,1345,5,1
2,8,12,K3,11,314,5,1
2,1,8,E1,8,972,4,1
2,8,8,E3,20,396,5,1
1,47,24,W2,1,948,5,1
2,10,5,B3,60,905,5,1
2,53,22,U3,52,1699,4,1
2,33,5,B3,60,1157,4,1
2,12,5,B3,60,1157,4,1
2,54,22,U3,50,58,5,1
1,47,18,Q3,47,1005,5,1
2,8,7,D2,47,44,5,1
2,12,22,U2,58,0,0,1
2,53,12,K3,11,1902,4,1
2,53,19,R2,12,1263,4,1
2,8,5,B1,4,176,5,1
1,29,7,D2,53,0,5,1
2,44,12,K3,11,781,5,1
2,54,18,Q3,47,984,1,1
2,53,18,Q3,47,984,1,1
1,47,7,D2,53,575,5,1
1,29,5,B3,21,64,5,1
2,54,8,E1,8,1428,3,1
2,51,7,D3,53,1428,3,1
1,0,18,Q3,47,0,5,1
1,47,12,K3,11,2008,4,1
2,8,18,Q3,47,1922,4,1
1,47,5,B3,21,1402,4,1
1,0,12,K3,11,1905,4,1
1,29,24,W2,1,1705,4,1
2,46,24,W2,1,1705,4,1
1,47,24,W2,1,1705,4,1
2,12,24,W2,1,1705,4,1
1,29,7,D3,18,0,4,1
2,12,19,R2,38,1699,4,1
2,53,22,U2,58,1478,3,1
2,53,8,E3,8,107,4,1
2,8,8,E3,8,0,2,1
2,44,19,R2,38,1018,4,1
1,47,8,E1,8,1282,4,1
1,0,12,K3,11,1317,4,1
2,46,12,K3,11,1317,4,1
1,0,5,B1,4,1240,4,1
2,54,5,B3,21,984,3,1
2,1,18,Q2,47,823,4,1
2,50,24,W2,1,1187,4,1
2,53,5,B2,4,2008,2,1
2,10,18,Q3,47,741,3,1
2,12,8,E3,8,877,4,1
2,33,22,U1,58,0,3,1
2,44,24,W2,1,838,4,1
1,47,5,B1,4,443,4,1
2,12,5,B3,44,438,4,1
2,44,24,W2,1,0,4,1
2,12,18,Q2,47,0,4,1
2,1,22,U1,58,1478,2,1
1,47,8,E1,8,597,4,1
2,44,7,D2,53,1978,2,1
2,1,22,U3,52,0,6,1
2,8,8,E1,8,505,4,1
2,53,8,E1,8,505,4,1
2,54,5,B1,4,369,4,1
2,1,22,U2,58,514,4,1
2,54,19,R2,12,2073,1,1
2,53,18,Q3,47,945,2,1
2,53,18,Q3,47,501,4,1
2,8,22,U3,52,0,2,1
2,54,22,U3,52,0,2,1
2,33,7,D2,47,1762,1,1
2,12,7,D2,47,0,1,1
1,29,15,N2,6,2113,3,1
2,54,13,L2,43,1214,3,1
2,54,5,B3,60,2008,0,1
2,54,18,Q3,53,1428,1,1
2,46,13,L2,43,1120,1,1
2,53,8,E1,8,1031,2,1
2,54,13,L2,43,625,1,1
2,51,7,D3,18,0,2,1
1,29,19,R2,38,922,6,1
2,12,19,R2,38,922,6,1
1,29,19,R2,12,1057,0,1
2,1,22,U3,52,1013,3,1
2,51,18,Q2,47,0,4,1
2,19,22,U2,58,0,2,1
2,8,19,R2,12,642,3,1
1,0,19,R2,12,642,3,1
2,19,5,B3,60,1244,3,1
2,33,8,E1,8,1339,2,1
1,47,18,Q3,47,1179,3,1
2,33,8,E3,20,1053,2,1
2,12,8,E3,20,1053,2,1
2,1,7,D2,53,508,2,1
2,8,8,E3,20,0,1,1
2,1,8,E3,20,0,1,1
1,47,12,K3,11,1091,3,1
2,33,22,U2,58,1606,2,1
2,54,22,U2,58,1522,2,1
2,44,8,E3,20,1059,3,1
2,54,18,Q3,53,835,1,1
2,26,22,U1,50,0,3,0
2,51,7,D3,53,1955,1,1
1,47,22,U3,52,976,3,1
2,51,8,E1,8,2061,1,1
2,8,18,Q3,47,0,3,1
2,53,22,U3,50,984,1,1
2,26,12,K3,11,0,6,0
2,1,13,L2,43,1339,1,1
2,1,24,W2,37,276,1,1
2,1,22,U3,50,1650,1,1
2,53,22,U1,50,59,0,1
2,54,8,E1,8,767,3,1
2,33,8,E1,8,1408,2,1
2,1,8,E1,8,1408,2,1
2,58,7,D2,53,2,2,1
2,23,7,D3,53,0,0,1
2,54,22,U1,50,984,5,1
2,1,22,U2,58,1428,5,1
2,1,19,R2,41,1335,2,1
2,46,13,L2,43,911,2,1
2,1,5,B3,21,1030,0,1
2,26,24,W2,1,0,1,0
2,8,22,U1,58,1753,6,1
2,8,5,B1,4,1522,2,1
2,44,22,U2,58,574,3,1
2,12,24,W2,25,2008,1,1
2,12,19,R2,38,1699,2,1
1,47,13,L2,43,553,3,1
2,12,7,D3,53,661,1,1
2,54,15,N2,43,1850,0,1
1,29,7,D2,53,1572,3,1
2,50,7,D2,53,276,3,1
1,0,12,K3,11,120,3,1
1,47,8,E1,8,137,3,1
2,12,8,E1,8,137,3,1
1,47,13,L2,43,1650,2,1
2,8,19,R2,38,1408,2,1
2,51,5,B1,4,1697,2,1
2,12,8,E3,20,1861,2,1
1,47,19,R2,12,1794,2,1
2,33,5,B1,4,2,2,1
2,8,5,B3,60,661,2,1
1,29,18,Q2,47,549,2,1
2,54,22,U3,52,0,6,1
2,46,18,Q3,53,1529,2,1
1,29,19,R2,12,905,2,1
2,44,22,U2,58,1489,0,1
1,47,5,B1,4,1370,2,1
1,0,5,B1,4,1370,2,1
2,8,8,E1,8,1228,2,1
2,51,22,U1,58,0,2,1
1,47,5,B3,60,1188,2,1
2,46,5,B3,60,1188,2,1
1,47,19,R2,12,781,2,1
1,47,8,E1,8,1080,2,1
2,8,15,N2,43,1124,2,1
2,46,13,L2,43,1076,2,1
2,44,8,E3,20,1048,2,1
2,33,24,W2,1,1902,1,1
1,47,5,B1,4,2008,1,1
3,55,13,L2,43,987,2,1
2,12,5,B1,4,933,2,1
3,55,8,E3,20,984,1,1
2,33,7,D3,53,635,2,1
2,53,7,D3,53,635,2,1
1,0,5,B1,4,661,2,1
1,31,12,K3,11,508,2,1
1,47,12,K3,11,508,2,1
2,33,18,Q2,47,354,2,1
2,54,18,Q2,47,354,2,1
3,55,8,E3,20,603,2,1
1,47,8,E3,20,603,2,1
2,46,15,N2,6,725,6,1
2,8,5,B1,4,680,1,1
2,33,5,B1,4,680,1,1
2,12,13,L2,50,787,2,1
2,44,12,K3,11,759,2,1
2,44,19,R2,12,735,2,1
1,47,5,B2,21,676,2,1
2,54,15,N2,43,1806,5,1
2,46,15,N2,6,562,3,1
2,18,15,N2,43,1606,1,1
2,8,12,K3,11,309,2,1
1,0,22,U3,52,0,0,1
2,8,22,U2,58,0,2,1
1,0,8,E3,20,33,2,1
2,50,12,K3,11,1962,1,1
1,47,24,W2,1,1978,1,1
2,19,5,B2,44,0,0,1
2,54,22,U3,50,661,1,1
2,54,18,Q3,47,1606,4,1
1,0,19,R2,38,1756,1,1
2,8,18,Q2,47,1902,6,1
1,0,12,K3,11,0,0,1
2,12,15,N2,43,1902,0,1
2,46,7,D3,53,1484,1,1
2,8,7,D2,47,1806,6,1
2,1,5,B1,4,0,6,1
2,12,8,E3,20,560,6,1
2,1,5,B3,21,1031,1,1
2,1,5,B3,21,437,6,1
2,26,5,B3,21,984,2,1
2,53,15,N2,43,1522,0,1
2,58,22,U1,58,727,0,1
2,26,8,E1,8,0,2,1
2,33,19,R2,38,1806,2,1
2,53,19,R2,12,1955,6,1
2,44,22,U3,50,1204,1,1
2,1,13,L2,43,984,0,1
2,8,22,U3,52,2008,6,1
2,53,22,U1,58,2008,6,1
2,8,7,D3,53,1165,1,1
2,53,22,U2,58,198,6,1
2,46,5,B1,4,1606,5,1
2,8,5,B1,4,420,4,1
1,29,5,B2,4,1019,1,1
2,51,15,N2,43,1485,3,1
2,12,22,U1,58,498,0,1
2,8,19,R2,38,1258,1,1
3,55,8,E3,20,984,1,1
2,19,8,E3,20,984,1,1
2,19,13,L2,43,945,0,1
2,8,7,D2,47,1699,2,1
2,8,7,D3,53,1160,1,1
2,53,24,W2,1,1902,6,1
2,46,13,L2,43,1182,1,1
1,47,22,U2,58,973,1,1
2,33,8,E1,8,0,6,1
2,1,5,B1,4,1930,5,1
2,53,8,E3,20,1562,6,1
2,53,19,R2,38,2105,4,1
2,1,22,U3,52,1428,5,1
2,8,22,U3,50,1902,6,1
2,51,24,W2,42,905,3,1
2,1,18,Q3,47,758,1,1
2,1,22,U3,52,35,3,1
2,33,5,B2,21,1199,0,1
2,53,19,R2,38,914,1,1
2,53,18,Q3,47,823,1,1
1,0,7,D3,53,661,1,1
2,53,5,B2,4,456,1,1
2,53,24,W2,1,2008,0,1
2,8,5,B1,4,541,1,1
1,0,8,E3,20,508,1,1
3,56,8,E3,20,508,1,1
1,47,19,R2,38,276,1,1
1,47,24,W2,1,94,1,1
2,12,24,W2,1,94,1,1
2,50,8,E3,20,200,1,1
2,9,8,E3,20,0,1,1
3,55,18,Q3,53,119,1,1
2,12,18,Q3,53,119,1,1
2,8,22,U2,58,2041,0,1
1,47,19,R2,38,1874,0,1
2,12,12,K3,11,1572,0,1
1,47,22,U2,59,1720,0,1
1,0,24,W2,1,1881,0,1
1,0,8,E3,20,1288,6,1
2,58,22,U1,58,0,4,1
2,10,22,U3,52,0,1,1
2,33,8,E3,20,1699,5,1
3,55,7,D2,47,0,0,1
2,51,7,D2,47,1806,6,1
2,33,15,N2,43,1514,0,1
2,54,15,N2,43,1517,0,1
2,33,5,B1,4,0,6,1
1,47,15,N2,6,1261,0,1
1,0,8,E1,8,1492,0,1
2,12,24,W2,1,1281,0,1
2,33,24,W2,37,1244,0,1
2,8,24,W2,37,1244,0,1
2,46,13,L2,43,1324,0,1
3,15,12,K3,11,1428,0,1
1,29,5,B2,21,0,3,1
2,33,19,R2,38,1076,6,1
2,8,18,Q2,47,1806,2,1
2,53,7,D2,47,1428,6,1
2,8,22,U3,50,0,6,1
2,9,5,B1,4,1428,3,1
2,8,13,L2,43,2029,6,1
2,44,19,R2,12,956,0,1
2,26,24,W2,37,0,2,1
2,44,19,R2,38,1576,6,1
1,21,8,E3,20,1176,5,1
2,1,22,U3,50,0,4,1
2,12,7,D2,53,0,5,1
2,53,7,D2,53,0,5,1
2,8,7,D2,47,401,1,1
2,53,12,K3,11,1548,6,1
2,12,12,K3,11,1449,6,1
2,12,8,E1,8,1562,2,1
2,8,8,E1,8,23,0,1
2,54,22,U3,52,2008,4,1
2,51,22,U2,58,231,0,1
2,8,8,E3,8,1902,0,1
2,50,12,K3,11,912,0,1
2,8,22,U2,58,1593,4,1
2,10,22,U2,58,1345,6,1
2,8,18,Q2,47,864,5,1
2,53,12,K3,11,0,0,1
2,12,5,B2,4,1460,6,1
1,29,5,B1,4,191,6,1
2,1,7,D3,53,1606,4,1
2,53,7,D3,53,1806,5,1
2,53,8,E1,8,1522,5,1
2,1,5,B1,4,354,0,1
2,53,24,W2,1,670,0,1
2,1,18,Q2,47,276,6,1
2,53,5,B3,21,2008,5,1
2,53,5,B1,4,1902,4,1
2,8,5,B1,4,616,0,1
2,1,24,W2,40,1428,4,1
2,53,12,K3,11,864,5,1
2,26,5,B2,4,0,5,1
2,8,7,D3,53,1806,5,1
2,12,22,U1,58,1902,5,1
2,53,12,K3,11,1381,5,1
2,53,8,E3,20,697,0,1
2,53,5,B1,4,2061,6,1
2,53,5,B2,21,191,5,1
2,8,22,U2,58,586,6,1
2,8,7,D3,18,685,0,1
2,8,22,U2,58,1920,6,1
2,54,12,K3,11,1562,3,1
2,53,5,B3,60,661,6,1
2,8,22,U2,58,65,6,1
2,53,5,B3,60,1676,5,1
2,12,8,E3,20,2113,4,1
2,1,8,E1,8,1777,5,1
2,46,13,L2,43,1738,2,1
2,53,18,Q3,47,1244,5,1
2,46,13,L2,43,1822,2,1
2,46,13,L2,43,1727,1,1
2,46,13,L2,43,1552,3,1
2,53,8,E1,8,28,4,1
2,1,7,D2,53,950,3,1
2,1,22,U2,58,958,5,1
2,1,8,E1,8,0,1,1
2,8,5,B3,60,1076,2,1
2,8,22,U2,58,0,0,1
2,10,8,E1,8,669,5,1
2,33,5,B3,60,529,0,1
2,12,12,K3,11,1538,6,1
2,53,12,K3,11,1538,6,1
2,9,22,U1,58,56,0,1
2,8,22,U1,58,56,0,1
3,55,22,U2,58,34,0,1
2,12,18,Q3,47,1976,6,1
2,44,18,Q3,47,1976,6,1
2,12,5,B3,60,0,6,1
3,55,5,B3,60,0,6,1
1,0,5,B1,4,1866,6,1
2,12,18,Q2,47,2054,6,1
2,54,18,Q2,47,2054,6,1
3,13,7,D2,53,1729,6,1
2,54,24,W2,37,1960,6,1
1,29,8,E1,8,1662,6,1
2,46,12,K3,11,1722,6,1
1,0,18,Q2,47,1495,6,1
1,47,5,B1,4,0,6,1
2,8,8,E1,8,1324,6,1
2,44,19,R2,38,1416,6,1
2,58,22,U1,58,823,2,1
2,51,5,B3,60,823,5,1
2,46,13,L2,43,1840,4,1
2,46,13,L2,43,1722,0,1
2,1,18,Q3,47,1088,1,1
2,46,13,L2,43,818,2,1
2,54,15,N2,43,586,3,1
2,51,7,D3,53,1867,3,1
2,1,15,N2,6,1428,6,1
2,1,5,B1,4,1650,4,1
2,1,5,B1,4,1428,5,1
2,53,22,U2,58,2008,4,1
2,46,22,U3,50,1269,4,1
2,10,24,W2,1,975,5,1
2,53,7,D2,53,1522,4,1
2,1,18,Q2,47,802,5,1
2,53,22,U3,52,1522,4,1
2,53,22,U3,52,1627,4,1
2,12,22,U2,58,2086,4,1
2,51,5,B2,21,1615,4,1
2,12,12,K3,11,95,4,1
2,1,5,B1,4,1164,4,1
2,50,12,K3,11,1229,6,1
2,58,22,U2,58,0,1,1
2,51,8,E1,8,984,5,1
2,46,13,L2,43,1312,6,1
2,8,19,R2,38,0,2,1
2,12,24,W2,1,1009,6,1
2,9,22,U1,50,1522,5,1
2,33,8,E1,8,1449,5,1
2,8,22,U2,58,549,6,1
1,47,8,E1,8,944,6,1
2,44,8,E3,8,813,6,1
2,33,8,E3,20,823,6,1
2,53,7,D3,53,1699,5,1
2,33,24,W2,1,1806,5,1
2,54,24,W2,1,1806,5,1
1,29,5,B1,4,478,6,1
2,53,24,W2,37,1562,5,1
2,8,19,R2,38,719,6,1
2,44,19,R2,12,752,6,1
2,8,5,B3,60,508,6,1
2,8,5,B2,4,136,6,1
1,0,8,E1,8,1902,6,1
2,8,22,U2,58,549,6,1
1,0,19,R2,38,499,6,1
2,12,19,R2,38,499,6,1
1,0,22,U2,58,279,6,1
2,12,5,B1,4,180,6,1
2,12,12,K3,46,25,5,1
1,0,7,D2,53,60,6,1
2,51,15,N2,43,1256,5,1
1,0,8,E1,8,2067,5,1
2,12,12,K3,46,1324,5,1
2,53,8,E1,8,1922,5,1
1,47,19,R2,38,1527,5,1
1,0,18,Q3,53,1823,5,1
2,54,5,B2,4,95,4,1
2,1,8,E1,8,933,4,1
2,53,18,Q3,47,735,4,1
2,54,8,E1,8,2061,2,1
2,33,13,L2,29,1606,4,1
2,12,15,N2,43,0,4,1
2,46,22,U3,50,1415,5,1
2,1,18,Q2,47,1309,5,1
2,18,8,E3,20,965,5,1
2,19,22,U1,50,0,5,1
2,53,12,K3,11,1606,4,1
1,47,12,K3,11,1268,4,1
2,53,7,D2,53,354,5,1
2,46,13,L2,43,1220,5,1
1,29,18,Q2,47,36,5,1
2,12,22,U1,58,1599,6,1
2,44,5,B1,4,1272,5,1
2,53,18,Q3,47,1650,4,1
1,47,12,K3,11,828,5,1
2,54,18,Q3,47,741,5,1
2,33,12,K3,11,990,5,1
2,8,22,U1,50,1053,4,1
3,56,8,E3,20,1052,5,1
2,12,8,E1,8,823,5,1
2,53,18,Q3,53,0,4,1
2,54,13,L2,43,474,4,1
2,53,5,B2,4,0,4,1
2,26,24,W2,37,984,2,1
2,53,5,B3,60,2008,6,1
2,51,8,E3,8,945,4,1
1,0,8,E3,20,1017,5,1
2,1,13,L2,43,1973,3,1
2,1,22,U1,58,1548,2,1
2,12,8,E1,8,239,4,1
2,27,5,B1,4,830,0,1
2,53,5,B3,60,396,4,1
2,53,12,K3,11,354,5,1
2,53,22,U2,58,276,5,1
2,33,5,B3,60,1699,4,1
1,0,5,B3,60,888,5,1
2,1,5,B3,60,0,5,1
2,12,12,K3,46,1987,4,1
2,12,13,L2,43,1428,4,1
2,51,15,N2,43,0,5,1
2,8,18,Q2,47,580,5,1
2,10,15,N2,43,0,5,1
2,33,5,B3,21,2061,4,1
3,55,5,B1,4,103,5,1
3,13,19,R2,12,450,5,1
1,47,18,Q3,53,205,5,1
1,29,8,E3,8,637,4,1
1,47,18,Q3,47,116,5,1
2,33,13,L2,43,984,3,1
2,46,13,L2,43,1674,4,1
2,54,8,E3,20,823,4,1
2,33,12,K3,11,1634,4,1
1,47,8,E1,8,1709,4,1
1,29,8,E1,8,1709,4,1
2,12,8,E3,20,1968,4,1
1,47,24,W2,1,1858,4,1
2,54,12,K3,11,905,3,1
2,8,7,D3,53,1351,4,1
2,12,5,B2,4,705,4,1
2,53,22,U3,52,524,4,1
2,8,8,E1,8,1676,3,1
2,12,22,U1,58,554,4,1
1,0,5,B2,4,1478,4,1
2,51,12,K3,11,1606,1,1
2,8,7,D3,53,1867,3,1
2,8,22,U1,50,1522,4,1
2,53,13,L2,43,1228,4,1
2,8,8,E3,20,225,1,1
2,53,22,U2,58,1833,3,1
2,53,7,D2,47,95,3,1
2,1,5,B3,60,1699,2,1
2,10,18,Q3,47,2008,3,1
2,54,22,U1,50,75,3,1
2,12,24,W2,25,1902,1,1
2,33,18,Q2,47,924,3,1
2,12,22,U2,58,984,3,1
2,12,22,U2,58,95,3,1
2,1,22,U1,58,1263,3,1
2,54,22,U1,58,1902,1,1
2,53,15,N2,6,1444,2,1
2,8,12,K3,11,933,3,1
3,55,8,E3,20,1420,4,1
2,46,5,B1,4,1330,4,1
2,1,8,E1,8,1761,2,1
2,12,24,W2,25,1798,1,1
2,1,5,B2,4,1358,1,1
2,1,22,U2,58,905,4,1
2,53,5,B3,60,1810,2,1
1,29,22,U1,58,1185,4,1
2,12,5,B2,21,1339,1,1
2,12,24,W2,25,1806,1,1
2,8,5,B3,21,468,3,1
2,53,5,B3,21,468,3,1
2,8,5,B2,21,468,3,1
2,1,7,D2,53,1606,1,1
2,1,22,U1,58,1105,4,1
2,44,5,B1,4,1277,4,1
2,1,7,D3,53,2045,2,1
2,10,8,E3,20,0,4,1
2,53,5,B3,60,1777,2,1
2,12,8,E3,8,1208,4,1
2,1,5,B2,21,1902,1,1
2,53,22,U2,58,1902,1,1
2,10,5,B1,4,191,2,1
2,46,13,L2,43,1587,2,1
2,53,15,N2,43,1199,3,1
2,8,7,D3,53,1516,2,1
1,0,7,D2,53,1143,4,1
2,53,19,R2,38,741,2,1
2,46,15,N2,43,1673,5,1
2,46,15,N2,43,1099,2,1
2,1,15,N2,6,1345,2,1
2,53,12,K3,11,1806,1,1
2,53,18,Q2,47,1327,2,1
2,54,19,R2,38,0,2,1
2,8,5,B1,4,0,6,1
2,46,13,L2,43,1064,2,1
2,12,5,B1,4,1982,6,1
2,53,12,K3,11,661,0,1
2,58,22,U3,52,925,2,1
2,53,7,D3,53,1076,1,1
2,1,8,E1,8,1699,2,1
2,46,5,B2,4,905,4,1
2,51,13,L2,43,95,6,1
2,1,19,R2,38,1195,5,1
2,12,5,B3,21,1381,1,1
1,0,8,E1,59,1084,4,1
2,51,18,Q2,47,1230,4,1
2,8,5,B1,4,952,2,1
2,33,22,U1,50,1861,3,1
2,51,22,U1,58,741,2,1
2,44,8,E3,20,704,4,1
3,55,5,B2,21,962,4,1
2,53,5,B3,60,1902,1,1
2,53,5,B3,60,680,2,1
2,53,12,K3,11,1634,1,1
2,53,18,Q2,47,1699,1,1
2,12,18,Q2,47,793,4,1
1,47,8,E1,8,0,3,1
1,47,8,E3,8,508,4,1
2,8,7,D3,18,2010,2,1
2,8,5,B1,4,0,1,1
2,9,5,B1,4,0,1,1
2,44,12,K3,11,0,4,1
1,47,18,Q3,47,790,4,1
1,47,8,E3,20,667,4,1
1,47,8,E1,8,37,4,1
2,54,5,B1,4,474,4,1
2,53,5,B1,4,2008,2,1
2,12,12,K3,11,526,4,1
1,29,15,N2,6,474,4,1
1,47,15,N2,6,474,4,1
2,8,15,N2,6,420,4,1
1,47,22,U2,58,185,4,1
2,46,5,B1,4,231,4,1
3,55,22,U1,58,1662,3,1
2,51,22,U1,58,1076,3,1
2,51,5,B2,4,1371,3,1
2,8,5,B3,60,1892,3,1
1,47,22,U2,58,107,4,1
1,0,24,W2,1,1978,3,1
2,12,19,R2,12,0,3,1
2,46,19,R2,38,1894,3,1
1,47,19,R2,41,1877,3,1
2,54,13,L2,43,1650,3,1
2,46,8,E3,8,1761,3,1
2,46,13,L2,43,1703,3,1
1,29,5,B1,4,1327,3,1
2,8,24,W2,42,661,4,1
2,53,15,N2,43,0,3,1
2,8,8,E1,8,1249,3,1
2,33,24,W2,1,984,2,1
2,12,8,E1,8,1428,4,1
2,46,15,N2,43,1626,3,1
1,47,5,B2,4,1496,3,1
2,1,24,W2,1,1522,2,1
1,47,8,E1,8,1458,3,1
2,1,19,R2,38,1068,3,1
2,1,22,U1,58,1806,6,1
2,10,5,B3,60,984,0,1
2,33,22,U2,58,0,4,1
2,33,8,E1,8,1428,2,1
2,53,22,U2,58,977,1,1
2,33,18,Q2,47,438,3,1
1,0,5,B3,60,0,1,1
3,56,5,B3,60,0,1,1
2,8,22,U1,50,121,2,1
2,53,12,K3,11,1428,4,1
2,53,18,Q3,47,581,2,1
2,53,5,B3,60,1937,1,1
2,1,7,D3,53,921,1,1
2,46,22,U3,50,1112,1,1
2,1,7,D2,47,823,6,1
2,53,22,U2,58,1522,6,1
2,53,13,L2,43,1391,1,1
2,53,13,L2,43,1408,1,1
1,29,18,Q2,47,900,3,1
2,1,12,K3,11,1469,2,1
2,53,22,U3,52,1157,1,1
2,53,7,D2,53,314,3,1
2,51,5,B1,4,984,5,1
2,8,8,E1,8,276,3,1
2,1,24,W2,2,912,3,1
2,1,18,Q3,47,1537,3,1
2,53,5,B3,60,1522,1,1
2,1,5,B2,4,1269,1,1
2,53,22,U3,52,1169,1,1
1,47,13,L2,43,1050,3,1
2,1,22,U1,58,1449,1,1
2,51,13,L2,43,1753,0,1
2,53,22,U2,58,1930,0,1
2,12,22,U2,58,1930,0,1
2,53,19,R2,38,972,1,1
2,53,12,K3,11,1309,0,1
2,53,22,U1,58,1699,0,1
2,33,5,B3,60,697,3,1
2,8,24,W2,1,0,1,1
2,8,8,E3,8,781,3,1
2,53,19,R2,12,1806,2,1
1,47,5,B2,4,1650,2,1
2,12,5,B1,4,0,2,1
2,33,7,D3,18,1478,6,1
2,54,7,D3,18,1478,6,1
2,53,8,E3,20,686,3,1
3,15,8,E3,20,689,3,1
1,49,22,U1,50,2,5,0
2,1,7,D2,53,984,2,1
2,8,8,E3,20,191,6,1
2,46,15,N2,6,567,3,1
3,55,15,N2,6,630,3,1
2,8,5,B1,4,449,3,1
3,55,13,L2,43,378,3,1
2,8,18,Q3,47,389,3,1
2,53,8,E3,8,221,2,1
2,8,22,U1,50,2121,2,1
2,33,5,B2,21,1743,2,1
2,51,5,B2,21,1743,2,1
2,33,5,B3,60,1244,1,1
1,47,15,N2,43,833,2,1
2,44,15,N2,43,1325,2,1
3,55,5,B2,4,1311,2,1
2,54,5,B3,21,641,2,1
2,8,5,B3,21,641,2,1
2,10,15,N2,6,0,4,1
2,46,22,U3,50,831,2,1
2,8,22,U2,58,41,2,1
2,1,22,U1,50,1699,1,1
2,33,5,B1,4,1562,1,1
2,46,5,B2,4,1229,6,1
2,12,19,R2,12,1157,1,1
2,8,18,Q2,47,221,1,1
2,46,22,U3,50,1638,1,1
2,33,22,U2,58,2105,1,1
2,12,5,B3,60,1896,1,1
2,1,18,Q2,47,0,5,1
2,12,22,U1,58,1508,1,1
2,44,22,U2,58,1339,1,1
2,8,22,U3,52,905,1,1
2,3,15,N2,6,26,1,1
2,46,8,E3,8,1186,1,1
2,12,18,Q3,47,905,0,1
2,12,12,K3,11,1174,1,1
2,12,5,B3,60,1113,1,1
2,26,8,E1,8,217,6,1
2,53,8,E1,8,1339,0,1
2,58,22,U1,50,1292,4,1
2,53,5,B3,60,1715,0,1
